COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85658,2013,7,3,0.1,87,79,83
85658,2013,7,4,0,89,79,84
85658,2013,7,5,0.24,92,76,84
85658,2013,7,6,0.14,92,76,84
85658,2013,7,7,0,90,81,85.5
85658,2013,7,8,0,91,81,86
85658,2013,7,9,0.07,88,78,83
85658,2013,7,10,0,87,78,82.5
85658,2013,7,11,0,90,80,85
85658,2013,7,12,0.7,88,75,81.5
85658,2013,7,13,0,89,77,83
85658,2013,7,14,2.8,89,72,80.5
85658,2013,7,15,0.35,87,74,80.5
85658,2013,7,16,0.3,87,76,81.5
85658,2013,7,17,2.45,84,73,78.5
85658,2013,7,18,2.15,81,73,77
85658,2013,7,19,6.78,89,73,81
85658,2013,7,20,0.1,92,80,86
85658,2013,7,21,0,91,80,85.5
85658,2013,7,22,0,90,80,85
85658,2013,7,23,0,89,81,85
85658,2013,7,24,0,90,79,84.5
85658,2013,7,25,0,94,78,86
85658,2013,7,26,0,92,80,86
85658,2013,7,27,0.1,96,85,90.5
85658,2013,7,28,1.9,89,78,83.5
85658,2013,7,29,0,90,79,84.5
85658,2013,7,30,0.1,91,81,86
85658,2013,7,31,0,91,83,87
85658,2013,8,1,0.1,90,81,85.5
85658,2013,8,2,0.05,89,81,85
85658,2013,8,3,0.25,95,81,88
85658,2013,8,4,0,92,85,88.5
85658,2013,8,5,0.6,93,78,85.5
85658,2013,8,6,0.07,92,76,84
85658,2013,8,7,0,90,80,85
85658,2013,8,8,0,90,83,86.5
85658,2013,8,9,0.15,90,77,83.5
85658,2013,8,10,0.05,86,80,83
85658,2013,8,11,0,90,82,86
85658,2013,8,12,0,91,83,87
85658,2013,8,13,0,89,81,85
85658,2013,8,14,0,90,82,86
85658,2013,8,15,0,90,78,84
85658,2013,8,16,0.1,88,79,83.5
85658,2013,8,17,0,94,82,88
85658,2013,8,18,0.2,90,80,85
85658,2013,8,19,0.08,94,78,86
85658,2013,8,20,0,90,80,85
85658,2013,8,21,0.8,92,80,86
85658,2013,8,22,0.16,90,78,84
85658,2013,8,23,0,91,80,85.5
85658,2013,8,24,0,87,80,83.5
85658,2013,8,25,0,88,82,85
85658,2013,8,26,0.3,86,77,81.5
85658,2013,8,27,0.3,86,74,80
85658,2013,8,28,0,84,77,80.5
85658,2013,8,29,0.35,83,72,77.5
85658,2013,8,30,0,86,76,81
85658,2013,8,31,0,86,75,80.5
85658,2013,9,1,0,86,76,81
85658,2013,9,2,0,87,78,82.5
85658,2013,9,3,0,88,77,82.5
85658,2013,9,4,0,88,76,82
85658,2013,9,5,0,88,82,85
85658,2013,9,6,0,89,82,85.5
85658,2013,9,7,0,89,82,85.5
85658,2013,9,8,0.8,84,73,78.5
85658,2013,9,9,0,86,76,81
85658,2013,9,10,0.1,88,78,83
85658,2013,9,11,0.68,88,75,81.5
85658,2013,9,12,0.75,87,73,80
85658,2013,9,13,0.05,85,76,80.5
85658,2013,9,14,0,86,75,80.5
85658,2013,9,15,0,87,76,81.5
85658,2013,9,16,0.53,87,74,80.5
85658,2013,9,17,0.3,82,76,79
85658,2013,9,18,0.05,86,79,82.5
85658,2013,9,19,0,83,76,79.5
85658,2013,9,20,0.05,86,79,82.5
85658,2013,9,21,0,85,79,82
85658,2013,9,22,0,84,79,81.5
85658,2013,9,23,0.25,88,76,82
85658,2013,9,24,0,86,76,81
85658,2013,9,25,0.28,89,78,83.5
85658,2013,9,26,0.08,90,75,82.5
85658,2013,9,27,0.05,91,78,84.5
85658,2013,9,28,0,88,77,82.5
85658,2013,9,29,0.5,85,74,79.5
85658,2013,9,30,0.26,85,75,80
85658,2013,10,1,0,86,79,82.5
85658,2013,10,2,0,86,79,82.5
85658,2013,10,3,1.35,86,72,79
85658,2013,10,4,0,85,78,81.5
85658,2013,10,5,0,86,79,82.5
85658,2013,10,6,0,85,79,82
85658,2013,10,7,0,86,75,80.5
85658,2013,10,8,0.07,88,76,82
85658,2013,10,9,0.5,87,75,81
85658,2013,10,10,0.4,86,74,80
85658,2013,10,11,0,84,74,79
85658,2013,10,12,0,83,72,77.5
85658,2013,10,13,0,84,73,78.5
85658,2013,10,14,0,84,75,79.5
85658,2013,10,15,0,84,74,79
85658,2013,10,16,0,84,74,79
85658,2013,10,17,0,83,73,78
85658,2013,10,18,0,85,76,80.5
85658,2013,10,19,0,85,76,80.5
85658,2013,10,20,0,85,79,82
85658,2013,10,21,0.35,86,77,81.5
85658,2013,10,22,0,86,79,82.5
85658,2013,10,23,0,87,79,83
85658,2013,10,24,1.03,87,74,80.5
85658,2013,10,25,0,79,74,76.5
85658,2013,10,26,0,81,74,77.5
85658,2013,10,27,0,81,74,77.5
85658,2013,10,28,0,81,73,77
85658,2013,10,29,0,82,75,78.5
85658,2013,10,30,0,83,77,80
85658,2013,10,31,0,83,77,80
85658,2013,11,1,0,84,77,80.5
85658,2013,11,2,0,84,72,78
85658,2013,11,3,0,88,69,78.5
85658,2013,11,4,0,80,68,74
85658,2013,11,5,0.06,80,74,77
85658,2013,11,6,0,81,76,78.5
85658,2013,11,7,0,83,71,77
85658,2013,11,8,0,83,72,77.5
85658,2013,11,9,0.15,82,72,77
85658,2013,11,10,0.9,81,74,77.5
85658,2013,11,11,0,82,77,79.5
85658,2013,11,12,0,82,76,79
85658,2013,11,13,0,82,69,75.5
85658,2013,11,14,0.24,82,69,75.5
85658,2013,11,15,0,76,71,73.5
85658,2013,11,16,0.28,80,72,76
85658,2013,11,17,0,80,74,77
85658,2013,11,18,0,83,75,79
85658,2013,11,19,0,82,74,78
85658,2013,11,20,0.33,82,71,76.5
85658,2013,11,21,0,82,71,76.5
85658,2013,11,22,1.6,81,71,76
85658,2013,11,23,0.53,80,72,76
85658,2013,11,24,1.1,82,67,74.5
85658,2013,11,25,0.83,79,70,74.5
85658,2013,11,26,0.13,76,71,73.5
85658,2013,11,27,-99.99,81,74,77.5
85658,2013,11,28,-99.99,78,53,65.5
85658,2013,11,29,0,72,51,61.5
85658,2013,11,30,0,75,64,69.5
85658,2013,12,1,0,79,64,71.5
85658,2013,12,2,0,78,65,71.5
85658,2013,12,3,0,74,61,67.5
85658,2013,12,4,0,79,62,70.5
85658,2013,12,5,0,80,62,71
85658,2013,12,6,0,81,75,78
85658,2013,12,7,0,80,74,77
85658,2013,12,8,0.1,81,72,76.5
85658,2013,12,9,0,81,75,78
85658,2013,12,10,0,81,76,78.5
85658,2013,12,11,0,82,75,78.5
85658,2013,12,12,0,82,72,77
85658,2013,12,13,0,80,71,75.5
85658,2013,12,14,0.03,79,72,75.5
85658,2013,12,15,0,80,75,77.5
85658,2013,12,16,0,83,69,76
85658,2013,12,17,0,76,62,69
85658,2013,12,18,0,76,65,70.5
85658,2013,12,19,0,76,63,69.5
85658,2013,12,20,0,77,64,70.5
85658,2013,12,21,0,80,75,77.5
85658,2013,12,22,0,80,75,77.5
85658,2013,12,23,0,81,77,79
85658,2013,12,24,0,81,69,75
85658,2013,12,25,0,83,68,75.5
85658,2013,12,26,0.63,76,70,73
85658,2013,12,27,2.95,76,70,73
85658,2013,12,28,0.7,79,72,75.5
85658,2013,12,29,0,78,75,76.5
85658,2013,12,30,0,79,72,75.5
85658,2013,12,31,0,79,68,73.5
85658,2014,1,1,0.25,75,69,72
85658,2014,1,2,0,80,74,77
85658,2014,1,3,0,82,66,74
85658,2014,1,4,0,72,61,66.5
85658,2014,1,5,0,76,71,73.5
85658,2014,1,6,0.38,80,69,74.5
85658,2014,1,7,0.14,81,52,66.5
85658,2014,1,8,0.15,64,50,57
85658,2014,1,9,0.2,73,64,68.5
85658,2014,1,10,0.15,77,72,74.5
85658,2014,1,11,0,80,74,77
85658,2014,1,12,0,82,71,76.5
85658,2014,1,13,0,76,70,73
85658,2014,1,14,0,80,73,76.5
85658,2014,1,15,0,82,68,75
85658,2014,1,16,0.08,73,59,66
85658,2014,1,17,0,61,48,54.5
85658,2014,1,18,0,65,46,55.5
85658,2014,1,19,0,66,45,55.5
85658,2014,1,20,0,69,46,57.5
85658,2014,1,21,0,75,60,67.5
85658,2014,1,22,0.15,72,56,64
85658,2014,1,23,0,64,49,56.5
85658,2014,1,24,0,70,48,59
85658,2014,1,25,0,68,54,61
85658,2014,1,26,0,74,54,64
85658,2014,1,27,0,75,56,65.5
85658,2014,1,28,0,79,62,70.5
85658,2014,1,29,0,79,62,70.5
85658,2014,1,30,1.2,76,62,69
85658,2014,1,31,1,71,62,66.5
85658,2014,2,1,0,80,70,75
85658,2014,2,2,0,80,73,76.5
85658,2014,2,3,0.14,79,70,74.5
85658,2014,2,4,0,80,75,77.5
85658,2014,2,5,0,81,75,78
85658,2014,2,6,0,81,72,76.5
85658,2014,2,7,0,80,70,75
85658,2014,2,8,0,80,70,75
85658,2014,2,9,0,81,68,74.5
85658,2014,2,10,0,78,67,72.5
85658,2014,2,11,0,80,67,73.5
85658,2014,2,12,0,80,67,73.5
85658,2014,2,13,0.93,80,66,73
85658,2014,2,14,0.1,75,52,63.5
85658,2014,2,15,0,72,52,62
85658,2014,2,16,0,77,52,64.5
85658,2014,2,17,0,78,60,69
85658,2014,2,18,0,75,60,67.5
85658,2014,2,19,0,77,69,73
85658,2014,2,20,0,78,71,74.5
85658,2014,2,21,0,80,73,76.5
85658,2014,2,22,0,81,75,78
85658,2014,2,23,0,81,69,75
85658,2014,2,24,0,81,70,75.5
85658,2014,2,25,0,81,68,74.5
85658,2014,2,26,0,85,68,76.5
85658,2014,2,27,0.1,82,71,76.5
85658,2014,2,28,0.33,80,65,72.5
85658,2014,3,1,0,73,61,67
85658,2014,3,2,0,77,62,69.5
85658,2014,3,3,0,79,71,75
85658,2014,3,4,0,78,65,71.5
85658,2014,3,5,0,78,65,71.5
85658,2014,3,6,0.08,80,71,75.5
85658,2014,3,7,0.73,81,66,73.5
85658,2014,3,8,0,78,58,68
85658,2014,3,9,0,70,57,63.5
85658,2014,3,10,0,76,63,69.5
85658,2014,3,11,0,78,66,72
85658,2014,3,12,0.03,78,63,70.5
85658,2014,3,13,0,84,69,76.5
85658,2014,3,14,0,76,60,68
85658,2014,3,15,0,73,67,70
85658,2014,3,16,0,77,70,73.5
85658,2014,3,17,0,79,72,75.5
85658,2014,3,18,0,82,74,78
85658,2014,3,19,0.48,78,66,72
85658,2014,3,20,0,79,68,73.5
85658,2014,3,21,0,80,64,72
85658,2014,3,22,0,81,63,72
85658,2014,3,23,1.4,79,71,75
85658,2014,3,24,0,85,70,77.5
85658,2014,3,25,0.4,77,66,71.5
85658,2014,3,26,1.13,83,58,70.5
85658,2014,3,27,0,68,57,62.5
85658,2014,3,28,0,75,67,71
85658,2014,3,29,0,78,72,75
85658,2014,3,30,0.3,80,69,74.5
85658,2014,3,31,0,78,61,69.5
85658,2014,4,1,0,76,61,68.5
85658,2014,4,2,0,77,69,73
85658,2014,4,3,0,77,69,73
85658,2014,4,4,0,77,71,74
85658,2014,4,5,0,80,73,76.5
85658,2014,4,6,0,80,73,76.5
85658,2014,4,7,0,80,73,76.5
85658,2014,4,8,0.2,82,74,78
85658,2014,4,9,0.4,85,68,76.5
85658,2014,4,10,0,76,66,71
85658,2014,4,11,0,76,70,73
85658,2014,4,12,0,78,71,74.5
85658,2014,4,13,0,78,73,75.5
85658,2014,4,14,0,80,74,77
85658,2014,4,15,0,81,74,77.5
85658,2014,4,16,0,83,75,79
85658,2014,4,17,0,80,72,76
85658,2014,4,18,0,81,74,77.5
85658,2014,4,19,0.32,82,75,78.5
85658,2014,4,20,1.2,85,67,76
85658,2014,4,21,0,77,65,71
85658,2014,4,22,0,80,64,72
85658,2014,4,23,0,79,68,73.5
85658,2014,4,24,0,81,67,74
85658,2014,4,25,0,82,69,75.5
85658,2014,4,26,0,84,71,77.5
85658,2014,4,27,0,84,71,77.5
85658,2014,4,28,0,84,71,77.5
85658,2014,4,29,0,84,78,81
85658,2014,4,30,0,84,78,81
85658,2014,5,1,0,85,78,81.5
85658,2014,5,2,0,84,78,81
85658,2014,5,3,0,85,76,80.5
85658,2014,5,4,0.87,85,72,78.5
85658,2014,5,5,0,79,69,74
85658,2014,5,6,0,81,70,75.5
85658,2014,5,7,0,82,71,76.5
85658,2014,5,8,0,84,77,80.5
85658,2014,5,9,0,83,77,80
85658,2014,5,10,0,84,77,80.5
85658,2014,5,11,0,82,77,79.5
85658,2014,5,12,0,83,77,80
85658,2014,5,13,0.08,84,76,80
85658,2014,5,14,0,84,78,81
85658,2014,5,15,0.2,84,73,78.5
85658,2014,5,16,2.9,81,72,76.5
85658,2014,5,17,0.1,78,70,74
85658,2014,5,18,0,80,69,74.5
85658,2014,5,19,0,80,74,77
85658,2014,5,20,0,81,75,78
85658,2014,5,21,0,81,75,78
85658,2014,5,22,0,81,74,77.5
85658,2014,5,23,0,81,71,76
85658,2014,5,24,0,84,72,78
85658,2014,5,25,0,84,73,78.5
85658,2014,5,26,0,84,74,79
85658,2014,5,27,0,85,78,81.5
85658,2014,5,28,0.15,84,76,80
85658,2014,5,29,0,84,78,81
85658,2014,5,30,0.25,83,75,79
85658,2014,5,31,0,85,77,81
85658,2014,6,1,0.28,84,76,80
85658,2014,6,2,0.05,84,76,80
85658,2014,6,3,0.33,81,75,78
85658,2014,6,4,0,80,75,77.5
85658,2014,6,5,0,82,75,78.5
85658,2014,6,6,0,84,72,78
85658,2014,6,7,0,85,77,81
85658,2014,6,8,0,86,76,81
85658,2014,6,9,0,85,73,79
85658,2014,6,10,0,86,74,80
85658,2014,6,11,0,87,76,81.5
85658,2014,6,12,1.47,85,68,76.5
85658,2014,6,13,0.33,84,70,77
85658,2014,6,14,0.15,84,72,78
85658,2014,6,15,0,86,75,80.5
85658,2014,6,16,0,86,81,83.5
85658,2014,6,17,0.1,83,74,78.5
85658,2014,6,18,1.13,81,73,77
85658,2014,6,19,0.1,84,76,80
85658,2014,6,20,0.5,84,71,77.5
85658,2014,6,21,1,86,70,78
85658,2014,6,22,0,85,72,78.5
85658,2014,6,23,0.39,87,74,80.5
85658,2014,6,24,0,87,76,81.5
85658,2014,6,25,0,87,79,83
85658,2014,6,26,0,87,78,82.5
85658,2014,6,27,0,86,76,81
85658,2014,6,28,0,87,76,81.5
85658,2014,6,29,0,87,77,82
85658,2014,6,30,0.4,88,74,81
85658,2014,7,1,3.53,91,74,82.5
85658,2014,7,2,0,87,77,82
85658,2014,7,3,0.35,87,73,80
85658,2014,7,4,0,87,80,83.5
85658,2014,7,5,0,90,79,84.5
85658,2014,7,6,0.1,87,78,82.5
85658,2014,7,7,0,86,79,82.5
85658,2014,7,8,0,88,78,83
85658,2014,7,9,0.15,87,77,82
85658,2014,7,10,0.83,89,73,81
85658,2014,7,11,0.15,87,76,81.5
85658,2014,7,12,0,88,81,84.5
85658,2014,7,13,0.17,88,76,82
85658,2014,7,14,0,87,80,83.5
85658,2014,7,15,0,87,80,83.5
85658,2014,7,16,0,86,76,81
85658,2014,7,17,0.15,89,77,83
85658,2014,7,18,0.22,88,74,81
85658,2014,7,19,1.15,90,72,81
85658,2014,7,20,0,88,78,83
85658,2014,7,21,0,89,80,84.5
85658,2014,7,22,0,88,78,83
85658,2014,7,23,0,88,81,84.5
85658,2014,7,24,0.47,88,77,82.5
85658,2014,7,25,0,88,78,83
85658,2014,7,26,0,88,83,85.5
